Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,,,,,,,,,,,,,,,,,,,,
Mozambique,0.814708913,1.269245572,1.685016829,2.368906935,3.476735762,5.16054755,7.585153915,8.253948507,8.648074828,9.3223685,10.1669328,11.51783637,12.47700146,12.78181146,13.25795549,13.78208026,14.4305979,15.11270778,15.6073934,15.65473838,16.71216247,16.8935413,18.01926411,18.42557344,18.55117993,18.26424805,19.83352847,22.85555263,22.98951253,23.58942548,24.05055157,,,,,,,,,,,,,,,,,,,,
Mauritania,2.805048955,3.003903425,3.105611792,3.395139379,3.692891437,3.719841658,3.720792615,4.099464302,4.801835961,4.959495158,5.159169884,5.342589348,5.612555736,5.757385635,6.219655699,6.911518785,7.653805401,8.116621171,8.814961373,8.716868957,10.54165701,11.96817098,12.15408635,12.04170606,11.82064591,11.78108214,11.52193293,11.12575842,11.06136765,11.37562964,12.00936793,,,,,,,,,,,,,,,,,,,,
Mauritius,7.530654036,7.908165448,8.146038529,8.691202052,9.067326047,9.36096826,9.836321157,10.16473663,10.75155521,11.29505956,11.4248143,11.87631206,12.41850249,12.8776682,13.39848678,13.50674517,14.55776332,15.35479566,15.91834298,15.69455754,15.68853341,15.85335922,16.45893868,16.56019208,16.81788439,16.88213732,16.62236032,16.88220202,16.72497019,16.51477478,16.51886058,,,,,,,,,,,,,,,,,,,,
Malawi,1.462110754,1.633497042,1.809138383,2.265188427,2.798276991,4.857246568,7.266745499,8.631912406,10.20446711,14.05181895,17.94132065,22.054579,35.2078274,38.14212748,42.65654194,45.81138491,53.34435214,54.07862036,59.39366316,63.6007946,70.49236236,78.76928971,94.33124852,114.5412394,146.2037039,186.6148972,221.1973412,251.0742211,260.2672164,275.37058,298.8190373,,,,,,,,,,,,,,,,,,,,
Malaysia,0.968653348,0.970554858,0.971839084,0.987196575,1.004613504,1.019733242,1.038247802,1.056190368,1.133198649,1.117578088,1.189941218,1.145981599,1.163435235,1.179904239,1.218016432,1.285908872,1.297825181,1.325567776,1.435360048,1.339141436,1.419909282,1.466134429,1.453631401,1.472259761,1.505472064,1.567630649,1.594258189,1.654786943,1.626870785,1.599354667,1.567897925,,,,,,,,,,,,,,,,,,,,
North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,1.422340976,1.458182918,1.564097956,1.686217737,1.909699052,1.995454427,2.256962518,2.376523554,2.544413579,2.678387899,2.915367927,3.17241434,3.435429677,3.415665526,3.393980587,3.47571197,3.690961738,3.928198116,4.275617726,4.537981357,4.652844632,4.731508246,5.212440003,5.400163161,5.666217796,5.932094566,6.414111127,7.020597943,7.15567536,7.092634552,7.396457308,,,,,,,,,,,,,,,,,,,,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,155.9894002,146.902243,136.1575681,127.8605113,152.9968565,156.2226854,164.1044492,172.6017802,181.0549857,179.1558927,180.8082527,185.7960068,187.607722,183.8400209,179.7131204,189.2463774,186.4359633,194.3344511,209.9352707,217.0768261,222.0330994,226.1278011,233.4267585,242.0844439,243.9996818,249.9210874,257.01893,258.4601102,258.5398959,254.2775847,257.5956588,,,,,,,,,,,,,,,,,,,,
Nigeria,2.347280464,2.698802357,3.872309645,5.35776253,7.516968504,12.91410015,16.04146192,16.56673804,17.36682317,19.41891574,23.30102119,25.09842788,29.92315494,32.25785848,37.92318961,44.08106561,52.99694266,55.27474755,58.51507922,58.47079916,73.25853832,78.77652494,86.82604861,90.2611879,92.78203116,96.83239919,105.3739114,115.9778241,124.8431502,135.3908959,144.270395,,,,,,,,,,,,,,,,,,,,
Nicaragua,0.062761609,1.840496998,2.22534283,2.6171195,2.761738368,3.067293295,3.301510743,3.562894015,4.017496422,4.325705295,4.593567087,4.820477094,4.899564945,5.066671623,5.380399374,5.732717581,6.002126145,6.410623665,7.307007874,7.689367337,8.067469799,8.709558461,9.361681954,9.714930519,10.15969176,10.55416779,10.59366036,10.80687045,10.83404732,11.23066642,11.74674056,,,,,,,,,,,,,,,,,,,,
Netherlands,0.919695,0.917341,0.919286,0.912355,0.911706,0.911419,0.90738,0.908977,0.905982,0.906357,0.890163,0.904694,0.900863,0.926458,0.908546,0.897139,0.873084,0.861245,0.847775,0.84772,0.853394,0.836065,0.824408,0.798166,0.808798,0.809978,0.795448,0.78215,0.775748,0.785516,0.773146,,,,,,,,,,,,,,,,,,,,
Norway,9.59969198,9.491041027,9.220205967,9.213305,9.006615035,9.09171098,8.995577963,9.059568994,9.312730977,9.283739018,9.08260602,9.173071037,9.05672998,9.206973962,9.133218977,9.005204026,8.791877979,8.933783972,8.859281014,9.077231024,9.144244978,9.082736032,9.037085034,9.02934896,9.278458021,9.932516003,10.04190003,9.74982999,9.59745104,9.763243017,10.026168,,,,,,,,,,,,,,,,,,,,
Nepal,6.832471949,7.438044382,8.61690015,9.324441161,9.569167011,9.963195557,10.54945619,11.12551346,11.45362017,12.29400745,12.56300599,12.71286969,13.00735751,13.16228678,13.35124019,13.74025369,14.31824247,15.00385449,15.5446845,17.8812666,20.35257126,25.25461195,26.00444036,26.79986988,28.15274656,29.94253578,31.99881016,31.23498378,31.83127185,32.74006695,33.51567986,,,,,,,,,,,,,,,,,,,,
Nauru,,,,,,,,,,,,,,,1.035121412,0.936928535,0.796195973,0.74738647,0.868720073,1.129002669,0.903958777,0.998753796,1.234576033,0.948684768,0.873957278,0.763762233,0.962063015,1.058723639,1.073068535,1.089170585,,,,,,,,,,,,,,,,,,,,,
New Zealand,1.538589999,1.492341999,1.486938,1.483368999,1.46415,1.462862001,1.467213,1.448473001,1.447791001,1.434660001,1.443905999,1.474387,1.468961999,1.49747,1.507677001,1.535,1.481507999,1.505518999,1.490708999,1.470995,1.496125999,1.485915001,1.495622,1.445979,1.44073,1.478013999,1.441008001,1.430959,1.424703,1.439814999,1.445397,,,,,,,,,,,,,,,,,,,,
OECD members,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,0.107065522,0.094762364,0.093830451,0.086718963,0.084523437,0.084241409,0.088861461,0.085402526,0.073175632,0.080096537,0.091984044,0.085903022,0.088543157,0.095923006,0.105558701,0.125366956,0.138270297,0.145781026,0.191263396,0.142119024,0.162446826,0.184847802,0.188951403,0.190663323,0.199446067,0.198082402,0.194321051,0.200041279,0.218809645,0.207368607,,,,,,,,,,,,,,,,,,,,,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,5.440944449,5.973064858,6.43573702,6.84244633,7.572213264,8.381349245,8.91984559,9.942192217,10.57146127,11.03191155,11.19221525,11.53361192,11.77741108,11.9394631,12.47874449,13.05053213,13.99222105,14.61739595,16.23174939,19.43810012,21.29899368,24.96168132,26.63530945,28.52172092,30.40348064,31.46785689,32.3776477,33.58892039,33.6080455,35.86508302,38.73587487,,,,,,,,,,,,,,,,,,,,
Panama,0.516122373,0.501699553,0.515346589,0.521314242,0.529196922,0.520747525,0.506564727,0.505989304,0.50534884,0.502352845,0.485235257,0.479702597,0.480125589,0.476704698,0.473328948,0.467055742,0.462267508,0.471895216,0.497735496,0.5259343,0.533343038,0.552960157,0.574011803,0.571320415,0.558843911,0.538338184,0.51544106,0.497470468,0.489481338,0.480076746,0.458215902,,,,,,,,,,,,,,,,,,,,
Peru,0.073687446,0.34073313,0.563876766,0.806325114,1.000161861,1.112641602,1.198486786,1.263978225,1.317044038,1.336398325,1.353251045,1.330234009,1.310948098,1.310261194,1.356025904,1.361138606,1.42230878,1.40574847,1.394139903,1.412145256,1.475594663,1.542905331,1.599306464,1.616158842,1.645859242,1.714085579,1.743263601,1.749454976,1.747170457,1.750598695,1.802541344,,,,,,,,,,,,,,,,,,,,
Philippines,7.235344118,8.155327543,8.606135863,8.981327828,9.672143637,10.18883207,10.77216076,11.24869085,12.28673062,12.909432,13.78370182,14.24571983,14.61725899,14.80884674,15.27009671,15.68414393,16.00161091,16.07609937,16.9014812,17.23291231,17.77897347,18.09765422,18.06898297,18.42586712,18.87601272,19.00100903,18.94860447,19.38501167,19.63861839,19.42868287,19.51067462,,,,,,,,,,,,,,,,,,,,
Palau,,,,,,,,,,,0.777543366,0.766662463,0.757792424,0.72561287,0.722987814,0.777602196,0.765513471,0.755465459,0.784100179,0.787859307,0.77055862,0.749237503,0.779911158,0.825901208,0.833795473,0.891294094,0.928754774,0.901208241,0.828985602,0.813931339,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,0.726372282,0.751758339,0.756146874,0.720211121,0.756298827,0.858187512,0.858026101,0.914555962,1.035908287,1.134196314,1.254753755,1.312712974,1.451098129,1.503556866,1.434968038,1.561152294,1.658189832,1.67693781,1.772631355,1.67338215,1.818148173,1.859033405,1.813567687,1.84621959,1.911250951,1.869909708,1.897086031,2.00544903,2.150306567,2.113874808,2.108561796,,,,,,,,,,,,,,,,,,,,
Poland,0.266545,0.40029,0.542539,0.692384,0.930321,1.166157,1.354124001,1.513514001,1.655067,1.737655999,1.832368998,1.836810999,1.799795001,1.806326999,1.831563001,1.867595,1.852930999,1.856188999,1.842242999,1.867781998,1.803438001,1.801423999,1.796168,1.762045,1.767141999,1.765116,1.732842999,1.742879001,1.747031999,1.764427999,1.781861999,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,0.644579785,0.642968311,0.644838346,0.641796558,0.648349826,0.652651237,0.665985633,0.663418302,0.69775923,0.697958523,0.705192363,0.728043485,0.734981317,0.753456512,0.724222896,0.748630659,0.766554416,0.774737602,0.809822664,0.843740275,0.854823158,0.857175412,0.857657605,0.859537826,0.860421767,0.874984382,0.891701799,0.905278277,0.899832298,0.905551716,0.915292483,,,,,,,,,,,,,,,,,,,,
Democratic People's Republic of Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,0.47711,0.508051,0.553587,0.580664,0.609899,0.617855,0.629844,0.641364,0.656809,0.660642,0.660828,0.670763,0.672081,0.670488,0.676708,0.664259,0.641013,0.647602,0.636148,0.626868,0.622647,0.623083,0.605398,0.583607,0.578868,0.584947,0.571416,0.575688,0.571174,0.564103,0.569524,,,,,,,,,,,,,,,,,,,,
Paraguay,313.8877763,379.8889812,423.7320454,464.5068029,511.978243,557.0074884,609.4662295,619.5713929,712.2877472,777.1408677,871.6199667,971.7700792,1128.349788,1275.542743,1389.104972,1521.634601,1607.735135,1763.506698,1941.332919,1996.924736,2065.825463,2126.668637,2288.408069,2309.778215,2383.449328,2453.156968,2507.396821,2534.378849,2523.468255,2553.880494,2575.547239,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,,,,,0.571808532,0.603664417,0.60831555,0.575076774,0.538125703,0.514397156,0.555689973,0.55651249,0.555998055,0.534258001,0.494992541,0.480309462,0.491344065,0.501315593,0.575389055,0.581615535,0.650784095,0.672017651,0.61193669,0.647117803,0.608354215,0.549535452,0.559459893,0.565527495,0.550599844,0.561766631,0.569344009,,,,,,,,,,,,,,,,,,,,
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,1.126933916,1.048138674,1.062865212,1.222720823,1.346723556,1.70494135,1.793234995,1.93789316,2.336219709,1.75703689,1.85801575,2.152514457,2.186445712,2.239636897,2.364978075,2.468180416,2.503818511,2.345949887,2.57535186,2.408055644,2.055972697,,,,,,,,,,,,,,,,,,,,
Romania,0.000701943,0.002003023,0.005872417,0.018776075,0.043940846,0.061946669,0.087842234,0.203271759,0.29657683,0.438331704,0.615916073,0.813336974,0.978353701,1.177888449,1.269803761,1.401275815,1.401305265,1.489727516,1.566242252,1.566072897,1.536467315,1.550036152,1.563589622,1.606224345,1.628364871,1.662871028,1.596928075,1.613570658,1.670899721,1.691200472,1.713248262,,,,,,,,,,,,,,,,,,,,
Russian Federation,0.000542313,0.00119933,0.018649362,0.179962183,0.717657762,1.715169999,2.455975003,2.778420998,3.258398998,5.539640998,7.301404002,8.322816969,9.273503962,9.866787028,11.55684301,12.73613105,12.61828793,13.98450307,14.34119607,14.01691295,15.82114211,18.44372886,19.56826,19.50559215,20.9988749,23.56263175,24.19233701,24.12418125,24.66224196,25.50053404,25.88078791,,,,,,,,,,,,,,,,,,,,
Rwanda,59.74093939,66.44256917,69.69352135,77.52361059,88.9514791,131.7904363,143.5552727,163.1671394,164.9463042,156.8815709,158.4835533,156.8599647,146.3406782,172.9412939,187.0965147,197.8233105,196.7382761,216.365684,242.9268212,258.3195025,263.4769098,276.6492027,299.2391247,302.8948264,297.0718519,299.6150546,311.4761196,325.1261733,315.5153407,317.7345779,339.8829919,,,,,,,,,,,,,,,,,,,,
South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,0.84569245,0.799520749,0.779387634,0.748677938,0.741051334,0.768062374,0.813407218,0.827283269,0.704087096,0.794624731,0.862342677,0.82993859,0.865683921,0.869588903,0.940416843,1.095774453,1.186670361,1.25310875,1.446642044,1.210102629,1.40180079,1.586354257,1.65019667,1.666466355,1.646280528,1.591296555,1.638920188,1.649027229,1.795690756,1.772777926,1.612696824,,,,,,,,,,,,,,,,,,,,
Sudan,0.005222293,0.009535795,0.019507533,0.037633272,0.095530704,0.191399533,0.249161315,0.361487401,0.420600343,0.480220919,0.516002636,0.513042134,0.542371642,0.58397435,0.65779611,0.692945282,0.735658744,0.764194619,0.856430472,0.883604479,1.04444884,1.231475711,1.639186382,2.207169055,2.620960237,2.968422653,3.373430012,4.618968964,7.087060362,10.44200146,21.85004172,,,,,,,,,,,,,,,,,,,,
Senegal,172.0863247,164.9196182,159.910757,156.3413375,205.1806893,215.2615255,220.1879789,220.736567,224.34583,221.3259015,219.2123874,229.3541159,229.9763078,223.7754226,217.8000108,221.1609446,220.4363449,228.1915093,242.0305394,236.1423409,237.1674053,241.2760608,245.5998334,247.2119437,243.6183563,242.5952059,244.6577153,246.7866527,238.9767779,239.1641309,245.9798892,,,,,,,,,,,,,,,,,,,,
Singapore,0.970573713,0.98046411,0.971921911,0.98221377,0.994961171,1.005241439,1.002035149,0.995702677,0.971579793,0.923435777,0.938133473,0.901324603,0.879405593,0.847940655,0.859346057,0.849282868,0.839551525,0.865959231,0.837661973,0.855940656,0.855410661,0.846737742,0.845871925,0.858816922,0.863950789,0.87959981,0.878305554,0.885979891,0.894170436,0.873004621,0.837372845,,,,,,,,,,,,,,,,,,,,
Solomon Islands,1.565576708,1.625972621,1.798556169,1.995661177,2.089685053,2.241894498,2.467563708,2.631025837,2.892552368,3.069426291,3.169985884,3.408191185,3.734360563,3.895051666,3.999899875,4.434973804,4.685792783,5.058226152,5.35239279,5.668071852,5.942322581,6.374862113,6.70474407,6.699083981,6.834401281,7.010876639,6.940440437,6.90709209,6.943319578,6.908331525,7.081937607,,,,,,,,,,,,,,,,,,,,
Sierra Leone,29.3348625,64.91176414,115.5220778,143.019879,175.1240185,229.157128,291.6035952,293.1182002,358.7694924,414.4715219,418.7108479,712.2522342,673.702365,748.3523153,822.1270564,929.8813657,1013.845068,1054.4241,1137.670665,1216.924006,1409.532669,1620.574818,1750.436734,1778.179251,1808.753281,1881.81098,1975.343759,2244.996464,2486.702359,2651.682891,2739.260728,,,,,,,,,,,,,,,,,,,,
El Salvador,0.313500734,0.325746874,0.329392934,0.349416832,0.375660674,0.408154943,0.427170104,0.434151233,0.4474715,0.445494483,0.450022162,0.454965487,0.454611355,0.45957349,0.459681141,0.464820182,0.47068787,0.478461023,0.483797028,0.479862942,0.486892677,0.505120277,0.524124146,0.510317266,0.496190518,0.487724572,0.473463237,0.462530196,0.459437568,0.454593104,0.446952642,,,,,,,,,,,,,,,,,,,,
San Marino,,,,,,,,0.74867822,0.753875406,0.754699054,0.757151781,0.760930767,0.766960922,0.771439125,0.766320878,0.755566687,0.748129312,0.714188223,0.720401068,0.722095696,0.723987959,0.7102569,0.714521128,0.726226981,0.690037463,0.691402237,0.689131267,0.682678095,0.680092736,0.672237394,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,8001.024131,8005.571878,8325.840077,8129.2882,7941.613259,7916.904174,8229.504419,8488.964346,8878.865636,9107.79992,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,1.61868225,2.941236195,3.49448222,4.299234642,5.420286465,9.595808612,17.82312265,20.35768452,22.65912233,24.11390037,27.03278793,28.86306677,30.46204402,31.32468981,33.23819454,34.80684879,36.32375024,37.98231559,39.32281086,39.8018869,40.73741732,40.45516429,40.82095513,40.96243871,41.20806214,41.12580239,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,,,,,,,,,,,,,,,,,,,1.199574387,1.049670615,1.171702,1.59342788,2.290919102,2.500640914,2.609357821,3.268295228,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,2.518810845,2.79166804,3.170384349,3.535349247,4.064882186,4.460994357,4.779345093,5.930394474,6.33107299,7.0390621,7.431393634,8.651559838,8.766795174,8.624117816,9.186058958,9.738679861,10.05518436,9.987903351,10.49748693,10.93960377,,,,,,,,,,,,,,,,,,,,
Suriname,0.002051944,0.002646429,0.00349046,0.008351788,0.044014765,0.146461112,0.145644286,0.145313992,0.168883075,0.287393765,0.451863554,0.616953829,0.791260265,0.94243897,1.035549417,1.160328285,1.272082849,1.318400809,1.493971968,1.578799524,1.672924923,1.865562318,1.923533677,1.845194101,1.810857177,1.820140839,2.428507802,2.578214407,2.660339974,2.729276167,3.551328168,,,,,,,,,,,,,,,,,,,,
Slovak Republic,,,0.315357,0.355396,0.394761,0.424898,0.436939,0.450574,0.466079,0.494406,0.516226,0.515601,0.521518,0.544909,0.564956,0.564715,0.555338,0.554435,0.53743,0.515184,0.501703,0.506407,0.504542,0.491124,0.485412,0.491548,0.503194,0.516433,0.520724,0.528803,0.526884,,,,,,,,,,,,,,,,,,,,
Slovenia,0.034808,0.065631,0.197753,0.264805,0.317835,0.390393,0.427963,0.456043,0.482519,0.508506,0.526349,0.560022,0.583286,0.608518,0.608333,0.610135,0.6105,0.631131,0.633789,0.645,0.637413,0.62397,0.606793,0.590407,0.591238,0.595298,0.577106,0.570149,0.568261,0.562517,0.556785,,,,,,,,,,,,,,,,,,,,
Sweden,8.886935027,9.305144997,9.190188019,9.176092004,9.216760011,9.37154196,9.268636029,9.333028989,9.396272044,9.305899999,9.160267975,9.400157966,9.413654968,9.49576897,9.302010957,9.479181986,9.123665039,8.883689996,8.778985973,8.914179009,9.017735984,8.844041971,8.654768028,8.597681001,8.727131011,8.854383004,8.822586018,8.852247038,8.860635983,8.877487039,8.765112028,,,,,,,,,,,,,,,,,,,,
Eswatini,0.996669209,1.048690205,1.140039826,1.307316027,1.420403187,1.622862824,1.716114489,1.878413753,1.995060697,2.072277027,2.540657242,2.708450789,2.903973268,3.022245276,3.056945571,3.158983595,3.190104062,3.262427442,3.533816846,3.84971999,3.927042416,4.052137853,4.496624474,4.69001626,4.982305045,5.32290841,5.7878604,6.205593125,6.230536311,6.26255823,6.357498061,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,1.370520621,1.370026242,1.345952393,1.54946506,1.540036202,1.522140027,1.511889099,1.480350851,1.386570693,1.442266601,,,,,,,,,,,,,,,,,,,,,,
Seychelles,3.156370117,2.990741028,3.060938592,3.112749056,3.076961582,2.990298598,2.891530767,2.873320621,2.965389539,2.983303631,3.034318887,3.151997856,3.215030592,3.344119557,4.059949194,3.955362688,3.894555426,4.240203006,5.613603427,7.102868904,6.725278319,6.883865377,7.624689599,7.959093063,7.843674685,8.157078711,7.815332386,7.968673233,8.144000789,7.92475565,7.824270637,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,1.028408051,1.101731181,1.079315066,1.07937181,1.086520076,1.071653962,1.017905712,1.024832996,1.028298337,1.071717533,,,,,,,,,,,,,,,,,,,,
Chad,118.3853517,118.0323581,100.5079673,96.89106605,136.1744035,145.1591176,158.8829133,162.0979101,171.1126583,155.9035774,160.5612708,178.7932599,179.3671461,176.235987,188.3212572,224.640048,239.8118916,241.2496345,257.1136931,230.7775033,242.6988893,258.1313305,285.3535173,308.4197037,300.3860862,252.0752092,246.8844418,243.6545651,249.8736264,252.502489,220.5827045,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,140.9382683,139.9694335,141.2921307,126.7086664,168.5253894,183.3603423,189.7650235,190.3463924,206.2160955,205.5479446,221.2582247,220.0471297,227.5120803,216.9018606,207.1857402,212.7337305,205.434566,210.0008274,230.2521906,232.131234,230.913925,228.6249921,237.8992544,240.6512408,238.2344351,241.5521367,243.5530888,239.7217502,237.228338,236.6688014,236.8345453,,,,,,,,,,,,,,,,,,,,
Thailand,8.954083932,9.158900858,9.356940958,9.733650244,9.975466736,10.331449,10.56146267,10.84145368,11.58528243,11.12609611,11.02766939,10.99789777,11.00966585,11.041277,11.13557548,11.34903364,11.57794036,11.55393119,11.91531604,11.84819903,12.18968238,12.38719753,12.24970334,12.30076028,12.48794274,12.64086059,12.73108008,12.84471605,12.72320267,12.61833936,12.33656214,,,,,,,,,,,,,,,,,,,,
Tajikistan,5.21E-06,1.01E-05,6.67E-05,0.000848716,0.003016521,0.011656682,0.060716782,0.098634369,0.183248155,0.228511752,0.274100789,0.351224842,0.410826019,0.512585087,0.586156191,0.622533437,0.731516961,0.906418641,1.139532337,1.268047365,1.409641361,1.564780234,1.669687747,1.6493603,1.650559901,1.914028643,2.030313255,2.230570076,2.232557664,2.273651771,2.29832794,,,,,,,,,,,,,,,,,,,,
Turkmenistan,2.52E-07,4.95E-07,1.54E-05,0.000186217,0.001918601,0.015141039,0.189471216,0.301367752,0.35051401,0.425014451,0.456445526,0.512058106,0.546200428,0.601318075,0.620854993,0.64440823,0.702100964,0.747111621,1.170667949,1.275215433,1.289596001,1.425625276,1.577836106,1.634109505,1.682040101,1.644513421,1.612786364,1.623004652,1.604142077,1.645028515,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,,,,,,,,,,,0.32730683,0.358046143,0.371457996,0.389450247,0.339473197,0.335183428,0.333055647,0.351952962,0.370468825,0.374679766,0.410481503,0.454532027,0.436645794,0.487293696,0.452933233,0.4575738,0.432427953,0.40896954,0.393679889,0.421436048,0.411575032,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,0.703357258,0.744719426,0.782353324,0.764748839,0.952215285,0.891087786,0.885937749,0.854217125,0.86718283,0.909561279,0.939211271,0.935212803,0.986840034,1.055491045,1.119205414,1.166306459,1.311627672,1.297229063,1.33030293,1.385911881,1.475990905,1.45268475,1.485128828,1.424903507,1.399188733,1.459213563,1.488177252,1.542717007,1.584127137,1.675600112,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,2.498459032,2.454731571,2.234077798,2.374677178,2.633509254,2.686966678,2.687455157,2.548281032,2.473136947,2.542846816,2.786787819,2.803163908,2.616226141,2.83767076,3.008773252,3.306586477,3.264960021,3.584999742,4.353284443,3.126558619,3.484075628,3.949606902,4.097177982,4.317299849,4.37456893,4.239877695,4.106726175,4.162451751,4.291563153,4.174286235,4.149190656,,,,,,,,,,,,,,,,,,,,
Tunisia,0.398637288,0.412731049,0.426502227,0.436176663,0.446386234,0.460614478,0.472038418,0.482375702,0.492613012,0.501924988,0.507070659,0.515605835,0.519174304,0.523392963,0.526753724,0.532173207,0.536344909,0.533420983,0.556418529,0.568902285,0.583802336,0.596331477,0.634823263,0.670525074,0.699728847,0.742019951,0.766765475,0.794180155,0.825806292,0.87729564,0.909435238,,,,,,,,,,,,,,,,,,,,
Turkey,0.001188,0.001825,0.002921,0.004787,0.009676,0.017742,0.031042,0.055385,0.128877,0.196465,0.281508,0.414892,0.591251,0.737306,0.79283,0.834589,0.842933,0.852344,0.87996,0.903963,0.919607,0.966176,1.019856,1.070294,1.104504,1.162452,1.241052,1.38398,1.633464001,1.895513999,2.128511002,,,,,,,,,,,,,,,,,,,,
Tuvalu,0.822119682,0.816272657,0.856702893,0.858184204,0.801055178,0.824993948,0.912992313,0.885803156,0.89994767,0.941444401,1.038969933,1.07679247,1.095177124,1.099436039,1.130563435,1.112829025,1.124700808,1.093838665,1.110773682,1.109965383,1.126182218,1.109926272,1.097848001,1.101692393,1.136475752,1.177882418,1.177311202,1.196751707,1.226238813,1.309471441,1.293799799,,,,,,,,,,,,,,,,,,,,
Tanzania,51.29900626,63.57068529,77.92619081,94.74374045,121.6770455,151.1916472,177.1486403,209.9974758,237.193845,260.8006005,276.0187715,283.1021427,298.8519007,318.103796,331.0934859,341.7256599,349.9644611,371.820885,424.4714588,459.3487812,496.8697208,546.0729979,649.7050339,706.3094624,759.0317184,803.8113519,848.6795819,885.0826402,890.0487213,896.0661799,888.3203639,,,,,,,,,,,,,,,,,,,,
Uganda,190.0547757,231.6712159,328.5925101,417.7229837,436.9991444,468.1575612,480.761141,487.2401548,524.1482983,516.1037265,560.9408998,573.7909507,546.9528981,578.901361,651.5952681,620.9089859,617.1688981,645.0260429,672.9869111,765.1847079,799.0124206,856.1680487,1003.277708,1042.081328,1073.747098,1125.470869,1211.940523,1270.607668,1297.097614,1301.907033,1321.346082,,,,,,,,,,,,,,,,,,,,
Ukraine,4.41E-06,8.33E-06,0.000151815,0.005093844,0.052539742,0.265439361,0.433086047,0.502692747,0.556809293,0.699278413,0.842098318,0.905077579,0.936180334,0.99361694,1.114117631,1.341855794,1.49427397,1.791362403,2.259360399,2.534179576,2.853740676,3.192311046,3.297394036,3.01255059,3.434976097,4.566225537,5.0142064,5.916288704,6.667200532,7.090465943,7.694794472,,,,,,,,,,,,,,,,,,,,
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
